,no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,thermal sensation,season,date,time,room,ta,hr,va
3123,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,-1.5,summer,2021/7/26,15:00:00,6,21.6,66.5,1.2
3124,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,-1.3,summer,2021/7/26,15:30:00,6,22.09,65.4,0.72
3125,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,-1.2,summer,2021/7/26,16:00:00,6,22.33,63.3,0.96
3126,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,-1.7,summer,2021/7/26,16:30:00,6,21.11,62.8,0.6
3127,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,-0.2,summer,2021/7/26,17:00:00,6,24.98,66.6,0.84
3128,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,-1.0,summer,2021/7/26,17:30:00,6,22.86,67.2,0.6
3129,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,0.3,summer,2021/8/1,09:00:00,6,26.27,61.2,0.12
3130,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,0.0,summer,2021/8/1,09:30:00,6,25.55,61.7,0.48
3131,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,-1.7,summer,2021/8/1,10:00:00,6,21.150000000000002,61.2,1.08
3132,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,-2.8,summer,2021/8/1,10:30:00,6,18.3,59.8,1.2
3133,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,-0.8,summer,2021/8/1,11:00:00,6,23.49,59.1,0.24
3134,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,-1.0,summer,2021/8/1,11:30:00,6,23.009999999999998,58.5,0.72
3135,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,-1.3,summer,2021/8/1,12:00:00,6,22.09,56.1,0.84
3136,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,0.2,summer,2021/8/1,14:30:00,6,26.15,55.0,0.84
3137,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,1.6,summer,2021/8/1,15:00:00,6,29.740000000000002,55.6,0.84
3138,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,0.4,summer,2021/8/1,15:30:00,6,26.67,55.7,0.84
3139,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,-0.5,summer,2021/8/1,16:00:00,6,24.4,55.7,0.12
3140,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,0.4,summer,2021/8/1,16:30:00,6,26.59,55.7,0.84
3141,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,-0.1,summer,2021/8/1,17:00:00,6,25.25,55.8,0.24
3142,29.0,0.0,24.0,164.0,47.0,17.47,0.94,1.0,0.0,1.0,-0.7,summer,2021/8/1,17:30:00,6,23.74,55.9,0.96
3143,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-1.2,winter,2021/1/10,09:00:00,5,19.29,15.7,0.48
3144,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-0.3,winter,2021/1/10,09:30:00,5,22.64,16.3,0.24
3145,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-1.1,winter,2021/1/10,10:00:00,5,19.34,16.8,0.72
3146,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-0.9,winter,2021/1/10,10:30:00,5,20.18,16.4,0.36
3147,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.1,winter,2021/1/10,11:00:00,5,23.970000000000002,16.3,1.08
3148,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-1.0,winter,2021/1/10,11:30:00,5,19.97,16.2,0.72
3149,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.1,winter,2021/1/10,12:00:00,5,23.82,16.3,0.0
3150,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-0.3,winter,2021/1/10,14:30:00,5,22.650000000000002,13.6,1.08
3151,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.4,winter,2021/1/10,15:00:00,5,25.08,14.7,0.96
3152,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.1,winter,2021/1/10,15:30:00,5,24.0,15.2,0.72
3153,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-0.8,winter,2021/1/10,16:00:00,5,20.73,15.9,0.6
3154,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.7,winter,2021/1/10,16:30:00,5,26.11,16.5,0.48
3155,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-0.2,winter,2021/1/10,17:00:00,5,22.88,16.8,0.96
3156,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-0.1,winter,2021/1/10,17:30:00,5,23.2,16.8,0.48
3157,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-1.0,winter,2021/1/16,09:00:00,5,19.98,16.4,1.08
3158,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.4,winter,2021/1/16,09:30:00,5,25.119999999999997,18.3,1.08
3159,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.2,winter,2021/1/16,10:00:00,5,24.25,19.1,0.0
3160,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-0.2,winter,2021/1/16,10:30:00,5,22.92,19.7,0.0
3161,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-0.9,winter,2021/1/16,11:00:00,5,20.03,19.8,0.36
3162,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.1,winter,2021/1/16,11:30:00,5,24.0,20.1,0.24
3163,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-0.9,winter,2021/1/16,12:00:00,5,20.16,20.1,0.36
3164,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-0.9,winter,2021/1/16,14:30:00,5,20.369999999999997,18.1,1.08
3165,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.7,winter,2021/1/16,15:00:00,5,26.06,18.1,0.72
3166,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-0.7,winter,2021/1/16,15:30:00,5,20.96,18.7,1.08
3167,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-0.4,winter,2021/1/16,16:00:00,5,22.09,19.9,0.6
3168,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-1.1,winter,2021/1/16,16:30:00,5,19.25,20.4,0.96
3169,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.3,winter,2021/1/16,17:00:00,5,24.45,20.4,0.12
3170,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,1.1,winter,2021/1/16,17:30:00,5,27.5,20.1,0.12
3171,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-1.5,winter,2021/1/17,09:00:00,5,18.009999999999998,15.7,0.12
3172,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-1.6,winter,2021/1/17,09:30:00,5,17.45,17.4,1.2
3173,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-1.3,winter,2021/1/17,10:00:00,5,18.53,17.5,0.6
3174,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-1.6,winter,2021/1/17,10:30:00,5,17.76,16.9,0.36
3175,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.3,winter,2021/1/17,11:00:00,5,24.86,14.4,0.36
3176,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.8,winter,2021/1/17,11:30:00,5,26.51,13.8,1.2
3177,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,1.4,winter,2021/1/17,12:00:00,5,28.830000000000002,13.3,0.48
3178,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-0.3,winter,2021/1/17,14:30:00,5,22.73,11.6,0.84
3179,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.6,winter,2021/1/17,15:00:00,5,25.72,13.8,0.48
3180,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.8,winter,2021/1/17,15:30:00,5,26.630000000000003,14.2,0.96
3181,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,1.2,winter,2021/1/17,16:00:00,5,28.049999999999997,14.4,0.24
3182,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-0.1,winter,2021/1/17,16:30:00,5,23.23,14.3,0.12
3183,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,0.5,winter,2021/1/17,17:00:00,5,25.43,14.6,0.96
3184,30.0,1.0,31.0,180.0,66.0,20.37,0.59,1.0,0.0,1.0,-0.2,winter,2021/1/17,17:30:00,5,22.919999999999998,14.7,1.08
3185,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/20,09:00:00,5,27.9,56.4,1.08
3186,30,1,31,180.0,66.0,20.37,0.59,1,0,1,2.0,summer,2021/7/20,09:30:00,5,28.1,58.7,0.72
3187,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/20,10:00:00,5,28.4,59.9,1.2
3188,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/20,10:30:00,5,28.4,61.5,0.36
3189,30,1,31,180.0,66.0,20.37,0.59,1,0,1,0.0,summer,2021/7/20,11:00:00,5,27.5,63.3,0.36
3190,30,1,31,180.0,66.0,20.37,0.59,1,0,1,0.0,summer,2021/7/20,11:30:00,5,27.3,62.6,0.36
3191,30,1,31,180.0,66.0,20.37,0.59,1,0,1,0.0,summer,2021/7/20,12:00:00,5,27.1,61.8,0.6
3192,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/20,14:30:00,5,26.2,62.0,0.72
3193,30,1,31,180.0,66.0,20.37,0.59,1,0,1,0.5,summer,2021/7/20,15:00:00,5,26.8,60.6,1.08
3194,30,1,31,180.0,66.0,20.37,0.59,1,0,1,0.5,summer,2021/7/20,15:30:00,5,26.8,60.6,0.72
3195,30,1,31,180.0,66.0,20.37,0.59,1,0,1,0.0,summer,2021/7/20,16:00:00,5,25.2,62.2,0.48
3196,30,1,31,180.0,66.0,20.37,0.59,1,0,1,0.0,summer,2021/7/20,16:30:00,5,24.7,58.5,0.12
3197,30,1,31,180.0,66.0,20.37,0.59,1,0,1,-1.0,summer,2021/7/20,17:00:00,5,24.7,58.2,0.12
3198,30,1,31,180.0,66.0,20.37,0.59,1,0,1,-1.0,summer,2021/7/20,17:30:00,5,24.5,56.8,0.24
3199,30,1,31,180.0,66.0,20.37,0.59,1,0,1,0.0,summer,2021/7/21,09:00:00,5,23.7,58.9,1.08
3200,30,1,31,180.0,66.0,20.37,0.59,1,0,1,0.0,summer,2021/7/21,09:30:00,5,24.0,57.4,0.84
3201,30,1,31,180.0,66.0,20.37,0.59,1,0,1,-0.5,summer,2021/7/21,10:00:00,5,25.4,53.0,0.12
3202,30,1,31,180.0,66.0,20.37,0.59,1,0,1,-1.0,summer,2021/7/21,10:30:00,5,25.4,51.2,0.0
3203,30,1,31,180.0,66.0,20.37,0.59,1,0,1,-0.5,summer,2021/7/21,11:00:00,5,25.6,51.8,0.96
3204,30,1,31,180.0,66.0,20.37,0.59,1,0,1,-1.0,summer,2021/7/21,11:30:00,5,25.5,50.4,0.6
3205,30,1,31,180.0,66.0,20.37,0.59,1,0,1,-1.0,summer,2021/7/21,12:00:00,5,25.4,49.5,0.6
3206,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/22,09:00:00,5,24.4,59.6,0.48
3207,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/22,09:30:00,5,24.6,59.3,0.36
3208,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/22,10:00:00,5,24.6,59.1,1.08
3209,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/22,10:30:00,5,24.7,59.4,0.84
3210,30,1,31,180.0,66.0,20.37,0.59,1,0,1,0.0,summer,2021/7/22,11:00:00,5,25.3,60.4,0.84
3211,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/22,11:30:00,5,25.6,59.8,0.72
3212,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/22,12:00:00,5,25.8,59.6,0.6
3213,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/22,14:30:00,5,25.9,59.0,0.0
3214,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/22,15:00:00,5,26.3,59.4,0.6
3215,30,1,31,180.0,66.0,20.37,0.59,1,0,1,2.0,summer,2021/7/22,15:30:00,5,26.4,59.7,1.08
3216,30,1,31,180.0,66.0,20.37,0.59,1,0,1,0.0,summer,2021/7/22,16:00:00,5,26.8,60.6,0.24
3217,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/22,16:30:00,5,27.0,60.8,1.08
3218,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/22,17:00:00,5,27.0,60.8,1.2
3219,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/22,17:30:00,5,26.9,60.8,0.96
3220,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/24,09:00:00,5,23.7,53.6,0.24
3221,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/24,09:30:00,5,23.9,54.8,1.08
3222,30,1,31,180.0,66.0,20.37,0.59,1,0,1,0.5,summer,2021/7/24,10:00:00,5,24.0,54.1,0.36
3223,30,1,31,180.0,66.0,20.37,0.59,1,0,1,0.0,summer,2021/7/24,10:30:00,5,24.0,53.7,0.24
3224,30,1,31,180.0,66.0,20.37,0.59,1,0,1,0.0,summer,2021/7/24,11:00:00,5,24.1,53.6,0.84
3225,30,1,31,180.0,66.0,20.37,0.59,1,0,1,0.0,summer,2021/7/24,11:30:00,5,25.4,54.1,1.08
3226,30,1,31,180.0,66.0,20.37,0.59,1,0,1,0.5,summer,2021/7/24,12:00:00,5,25.7,55.0,0.48
3227,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/24,14:30:00,5,25.6,60.3,0.96
3228,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.5,summer,2021/7/24,15:00:00,5,26.1,60.3,0.12
3229,30,1,31,180.0,66.0,20.37,0.59,1,0,1,2.0,summer,2021/7/24,15:30:00,5,26.4,60.7,0.84
3230,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.5,summer,2021/7/24,16:00:00,5,26.6,61.9,1.08
3231,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.5,summer,2021/7/24,16:30:00,5,26.9,61.4,0.36
3232,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/24,17:00:00,5,27.1,61.0,0.48
3233,30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,summer,2021/7/24,17:30:00,5,27.2,60.9,0.36
3234,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.7,winter,2021/1/10,09:00:00,5,21.099999999999998,15.7,0.84
3235,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-1.7,winter,2021/1/10,09:30:00,5,17.220000000000002,16.3,0.84
3236,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.7,winter,2021/1/10,10:00:00,5,20.979999999999997,16.8,0.6
3237,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.5,winter,2021/1/10,10:30:00,5,21.63,16.4,0.12
3238,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.9,winter,2021/1/10,11:00:00,5,20.310000000000002,16.3,0.12
3239,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.6,winter,2021/1/10,11:30:00,5,21.27,16.2,0.0
3240,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.6,winter,2021/1/10,12:00:00,5,25.84,16.3,0.6
3241,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-1.0,winter,2021/1/10,14:30:00,5,19.810000000000002,13.6,0.12
3242,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.2,winter,2021/1/10,15:00:00,5,24.229999999999997,14.7,0.0
3243,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.1,winter,2021/1/10,15:30:00,5,23.83,15.2,1.08
3244,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.5,winter,2021/1/10,16:00:00,5,21.84,15.9,0.6
3245,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.7,winter,2021/1/10,16:30:00,5,20.93,16.5,0.24
3246,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.6,winter,2021/1/10,17:00:00,5,25.669999999999998,16.8,0.96
3247,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.2,winter,2021/1/10,17:30:00,5,23.009999999999998,16.8,1.08
3248,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-1.2,winter,2021/1/13,09:00:00,5,19.25,15.3,0.12
3249,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.9,winter,2021/1/13,09:30:00,5,20.200000000000003,16.3,1.08
3250,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-1.4,winter,2021/1/13,10:00:00,5,18.299999999999997,16.6,0.72
3251,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.3,winter,2021/1/13,10:30:00,5,24.61,16.2,0.12
3252,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-1.2,winter,2021/1/13,11:00:00,5,18.97,16.4,0.24
3253,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.7,winter,2021/1/13,11:30:00,5,21.02,16.5,0.6
3254,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.3,winter,2021/1/13,12:00:00,5,24.84,16.5,1.2
3255,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.3,winter,2021/1/13,14:30:00,5,22.470000000000002,14.4,0.48
3256,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.9,winter,2021/1/13,15:00:00,5,20.21,15.2,0.24
3257,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.2,winter,2021/1/13,15:30:00,5,24.439999999999998,16.0,0.12
3258,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.8,winter,2021/1/13,16:00:00,5,20.590000000000003,17.0,0.12
3259,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.4,winter,2021/1/13,16:30:00,5,21.95,17.4,0.12
3260,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.3,winter,2021/1/13,17:00:00,5,22.59,18.0,0.48
3261,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-1.0,winter,2021/1/13,17:30:00,5,19.65,18.4,0.0
3262,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-1.0,winter,2021/1/17,09:00:00,5,20.029999999999998,15.7,0.12
3263,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.9,winter,2021/1/17,09:30:00,5,20.11,17.4,1.08
3264,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-1.9,winter,2021/1/17,10:00:00,5,16.57,17.5,0.72
3265,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.4,winter,2021/1/17,10:30:00,5,22.060000000000002,16.9,0.96
3266,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,1.0,winter,2021/1/17,11:00:00,5,27.45,14.4,0.6
3267,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,1.1,winter,2021/1/17,11:30:00,5,27.89,13.8,1.08
3268,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.4,winter,2021/1/17,12:00:00,5,22.03,13.3,0.24
3269,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.3,winter,2021/1/17,14:30:00,5,24.95,11.6,0.96
3270,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.3,winter,2021/1/17,15:00:00,5,24.82,13.8,0.84
3271,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.2,winter,2021/1/17,15:30:00,5,24.34,14.2,0.6
3272,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.1,winter,2021/1/17,16:00:00,5,23.439999999999998,14.4,0.0
3273,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.9,winter,2021/1/17,16:30:00,5,26.87,14.3,0.36
3274,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.6,winter,2021/1/17,17:00:00,5,25.73,14.6,0.72
3275,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.8,winter,2021/1/17,17:30:00,5,20.619999999999997,14.7,0.72
3276,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-1.9,summer,2021/7/22,09:00:00,5,20.65,59.6,0.0
3277,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.7,summer,2021/7/22,09:30:00,5,23.69,59.3,0.96
3278,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.1,summer,2021/7/22,10:00:00,5,25.25,59.1,0.6
3279,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-1.9,summer,2021/7/22,10:30:00,5,20.47,59.4,0.24
3280,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-1.1,summer,2021/7/22,11:00:00,5,22.59,60.4,0.96
3281,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.2,summer,2021/7/22,11:30:00,5,26.14,59.8,0.84
3282,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.1,summer,2021/7/22,12:00:00,5,25.29,59.6,0.84
3283,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.6,summer,2021/7/22,14:30:00,5,24.0,59.0,0.72
3284,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-1.0,summer,2021/7/22,15:00:00,5,22.92,59.4,0.36
3285,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.7,summer,2021/7/22,15:30:00,5,23.72,59.7,0.6
3286,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.3,summer,2021/7/22,16:00:00,5,24.77,60.6,0.48
3287,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.7,summer,2021/7/22,16:30:00,5,27.34,60.8,0.84
3288,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.2,summer,2021/7/22,17:00:00,5,26.12,60.8,0.24
3289,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.3,summer,2021/7/22,17:30:00,5,26.33,60.8,0.36
3290,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,1.0,summer,2021/7/23,09:00:00,5,24.2,62.6,0.24
3291,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,1.0,summer,2021/7/23,09:30:00,5,25.1,60.4,1.08
3292,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,1.0,summer,2021/7/23,10:00:00,5,25.9,57.6,0.96
3293,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.0,summer,2021/7/23,10:30:00,5,26.2,55.8,1.2
3294,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.0,summer,2021/7/23,11:00:00,5,26.3,54.2,0.24
3295,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,1.0,summer,2021/7/23,11:30:00,5,26.4,53.2,0.96
3296,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.0,summer,2021/7/23,12:00:00,5,26.3,54.5,0.24
3297,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,1.0,summer,2021/7/23,14:30:00,5,27.4,56.8,0.0
3298,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,1.0,summer,2021/7/23,15:00:00,5,27.5,58.6,1.08
3299,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,2.0,summer,2021/7/23,15:30:00,5,27.4,59.7,0.36
3300,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,1.0,summer,2021/7/23,16:00:00,5,27.3,60.0,0.24
3301,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,1.0,summer,2021/7/23,16:30:00,5,27.0,58.1,0.96
3302,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.0,summer,2021/7/23,17:00:00,5,26.9,57.2,0.12
3303,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,0.0,summer,2021/7/23,17:30:00,5,26.8,56.9,1.08
3304,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.8,summer,2021/8/1,09:00:00,5,23.29,61.2,0.96
3305,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-0.5,summer,2021/8/1,09:30:00,5,24.09,61.7,0.0
3306,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-2.1,summer,2021/8/1,10:00:00,5,19.96,61.2,1.08
3307,31.0,1.0,23.0,168.0,57.0,20.2,0.12,1.0,0.0,0.0,-1.9,summer,2021/8/1,10:30:00,5,20.630000000000003,59.8,0.12
