no,gender,age,height,weight,bmi,griffith,thermal sensation,thermal preference,thermal acceptance,room,co2,air_speed,season,date,time,ta,hr
1,1,24,185,85,24.84,2.14,0,0,1,202,501,0.05,winter,2019/1/9,8:40:00,21,14
1,1,24,185,85,24.84,2.14,0,1,1,202,795,0.11,winter,2019/1/9,9:00:00,22,15
1,1,24,185,85,24.84,2.14,0.5,0,1,202,895,0.11,winter,2019/1/9,9:30:00,24.1,14
1,1,24,185,85,24.84,2.14,0.8,0,1,202,1097,0.08,winter,2019/1/9,10:00:00,25.2,16
1,1,24,185,85,24.84,2.14,0.5,0,1,202,1167,0.07,winter,2019/1/9,10:30:00,25.9,15
1,1,24,185,85,24.84,2.14,0.7,-1,1,202,1164,0.09,winter,2019/1/9,11:00:00,26.1,15
1,1,24,185,85,24.84,2.14,1,-1,1,202,1217,0.05,winter,2019/1/9,11:30:00,26.6,15
1,1,24,185,85,24.84,2.14,1,-1,1,202,1287,0.01,winter,2019/1/9,12:00:00,26.9,16
1,1,24,185,85,24.84,2.14,0,1,1,202,633,0.02,winter,2019/1/9,14:10:00,24,13
1,1,24,185,85,24.84,2.14,0,0,1,202,753,0.06,winter,2019/1/9,14:30:00,23.4,15
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,733,0.12,winter,2019/1/9,15:00:00,23.3,15
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,777,0.11,winter,2019/1/9,15:30:00,23.2,15
1,1,24,185,85,24.84,2.14,-0.7,1,1,202,743,0,winter,2019/1/9,16:00:00,22.8,15
1,1,24,185,85,24.84,2.14,-1,1,1,202,786,0.02,winter,2019/1/9,16:30:00,22.8,16
1,1,24,185,85,24.84,2.14,-1,1,1,202,561,0.1,winter,2019/1/9,17:00:00,21.5,16
1,1,24,185,85,24.84,2.14,-1.4,1,1,202,577,0.08,winter,2019/1/9,17:30:00,21.1,17
1,1,24,185,85,24.84,2.14,0,1,1,202,538,0.01,winter,2019/1/10,8:40:00,21.4,17
1,1,24,185,85,24.84,2.14,-0.3,1,1,202,672,0.01,winter,2019/1/10,9:00:00,22.4,18
1,1,24,185,85,24.84,2.14,0,0,1,202,858,0.01,winter,2019/1/10,9:30:00,24.1,17
1,1,24,185,85,24.84,2.14,0,0,1,202,945,0.01,winter,2019/1/10,10:00:00,25.2,16
1,1,24,185,85,24.84,2.14,0,0,1,202,1177,0.01,winter,2019/1/10,10:30:00,26.1,17
1,1,24,185,85,24.84,2.14,0.7,-1,1,202,1512,0.02,winter,2019/1/10,11:00:00,26.1,18
1,1,24,185,85,24.84,2.14,1,-1,1,202,1230,0.01,winter,2019/1/10,11:30:00,26.8,17
1,1,24,185,85,24.84,2.14,1,-1,1,202,1293,0.01,winter,2019/1/10,12:00:00,27.1,17
1,1,24,185,85,24.84,2.14,1,-1,1,202,1293,0.01,winter,2019/1/10,14:10:00,27.1,17
1,1,24,185,85,24.84,2.14,1,-1,1,202,1293,0.01,winter,2019/1/10,14:30:00,27.1,17
1,1,24,185,85,24.84,2.14,1,-1,1,202,1293,0.01,winter,2019/1/10,15:00:00,27.1,17
1,1,24,185,85,24.84,2.14,1,-1,1,202,1293,0.01,winter,2019/1/10,15:30:00,27.1,17
1,1,24,185,85,24.84,2.14,1,-1,1,202,1293,0.01,winter,2019/1/10,16:00:00,27.1,17
1,1,24,185,85,24.84,2.14,1,-1,1,202,1293,0.01,winter,2019/1/10,16:30:00,27.1,17
1,1,24,185,85,24.84,2.14,1,-1,1,202,1293,0.01,winter,2019/1/10,17:00:00,27.1,17
1,1,24,185,85,24.84,2.14,1,-1,1,202,1293,0.01,winter,2019/1/10,17:30:00,27.1,17
1,1,24,185,85,24.84,2.14,1,-1,1,202,674,0.01,winter,2019/1/11,8:40:00,21.3,21
1,1,24,185,85,24.84,2.14,0,0,1,202,855,0.01,winter,2019/1/11,9:00:00,23.5,19
1,1,24,185,85,24.84,2.14,0,0,1,202,1070,0.03,winter,2019/1/11,9:30:00,25.2,19
1,1,24,185,85,24.84,2.14,0,0,1,202,1274,0.02,winter,2019/1/11,10:00:00,26.1,20
1,1,24,185,85,24.84,2.14,0.2,0,1,202,1195,0.03,winter,2019/1/11,10:30:00,26.6,18
1,1,24,185,85,24.84,2.14,0,0,1,202,930,0.1,winter,2019/1/11,11:00:00,24.8,18
1,1,24,185,85,24.84,2.14,0,0,1,202,963,0.07,winter,2019/1/11,11:30:00,24,19
1,1,24,185,85,24.84,2.14,-0.4,0,1,202,877,0.08,winter,2019/1/11,12:00:00,23.8,19
1,1,24,185,85,24.84,2.14,-0.2,0,1,202,1207,0.02,winter,2019/1/11,14:10:00,24.1,21
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,1734,0.06,winter,2019/1/11,14:30:00,24.1,23
1,1,24,185,85,24.84,2.14,-0.5,0,1,202,1183,0.04,winter,2019/1/11,15:00:00,24.5,20
1,1,24,185,85,24.84,2.14,-1,1,1,202,682,0.05,winter,2019/1/11,15:30:00,22.9,19
1,1,24,185,85,24.84,2.14,-1,1,1,202,691,0.08,winter,2019/1/11,16:00:00,22.7,20
1,1,24,185,85,24.84,2.14,-1.3,1,1,202,761,0.1,winter,2019/1/11,16:30:00,22.8,20
1,1,24,185,85,24.84,2.14,-1,1,1,202,773,0.08,winter,2019/1/11,17:00:00,22.6,20
1,1,24,185,85,24.84,2.14,-1,1,1,202,719,0.03,winter,2019/1/11,17:30:00,21.5,22
1,1,24,185,85,24.84,2.14,0,0,1,202,608,0.02,winter,2019/1/14,8:40:00,22.3,20
1,1,24,185,85,24.84,2.14,-0.2,0,1,202,1097,0.05,winter,2019/1/14,9:00:00,23.7,21
1,1,24,185,85,24.84,2.14,0,0,1,202,925,0.04,winter,2019/1/14,9:30:00,25.2,19
1,1,24,185,85,24.84,2.14,0.3,0,1,202,1109,0.02,winter,2019/1/14,10:00:00,25.9,19
1,1,24,185,85,24.84,2.14,0,0,1,202,1065,0.08,winter,2019/1/14,10:30:00,26.6,19
1,1,24,185,85,24.84,2.14,0.1,0,1,202,1071,0.02,winter,2019/1/14,11:00:00,26.7,18
1,1,24,185,85,24.84,2.14,0,0,1,202,1069,0.06,winter,2019/1/14,11:30:00,27.2,18
1,1,24,185,85,24.84,2.14,0.2,0,1,202,1134,0.01,winter,2019/1/14,12:00:00,27.4,18
1,1,24,185,85,24.84,2.14,0.2,-1,1,202,861,0.01,winter,2019/1/14,14:10:00,27.3,16
1,1,24,185,85,24.84,2.14,-0.2,0,1,202,572,0.12,winter,2019/1/14,14:30:00,24.3,13
1,1,24,185,85,24.84,2.14,-0.3,0,1,202,607,0.09,winter,2019/1/14,15:00:00,24.5,13
1,1,24,185,85,24.84,2.14,-1,1,1,202,616,0.05,winter,2019/1/14,15:30:00,22.9,14
1,1,24,185,85,24.84,2.14,-1,1,1,202,577,0.01,winter,2019/1/14,16:00:00,23.1,14
1,1,24,185,85,24.84,2.14,-1,1,1,202,585,0.1,winter,2019/1/14,16:30:00,22.5,15
1,1,24,185,85,24.84,2.14,-0.7,0,1,202,579,0.1,winter,2019/1/14,17:00:00,22.6,14
1,1,24,185,85,24.84,2.14,0,0,1,202,614,0.05,winter,2019/1/14,17:30:00,23,15
1,1,24,185,85,24.84,2.14,0.3,0,1,202,492,0.01,winter,2019/1/15,8:40:00,21,14
1,1,24,185,85,24.84,2.14,-0.1,0,1,202,591,0.03,winter,2019/1/15,9:00:00,22.4,14
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,738,0.04,winter,2019/1/15,9:30:00,23.2,14
1,1,24,185,85,24.84,2.14,0,0,1,202,944,0.01,winter,2019/1/15,10:00:00,24.5,15
1,1,24,185,85,24.84,2.14,0,0,1,202,929,0.02,winter,2019/1/15,10:30:00,25.4,15
1,1,24,185,85,24.84,2.14,0,0,1,202,1088,0.03,winter,2019/1/15,11:00:00,26,15
1,1,24,185,85,24.84,2.14,0.2,0,1,202,1083,0.02,winter,2019/1/15,11:30:00,26.7,14
1,1,24,185,85,24.84,2.14,0.5,0,1,202,1157,0.01,winter,2019/1/15,12:00:00,27,14
1,1,24,185,85,24.84,2.14,-0.2,0,1,202,594,0.03,winter,2019/1/15,14:10:00,24.9,9
1,1,24,185,85,24.84,2.14,-0.8,1,1,202,515,0.07,winter,2019/1/15,14:30:00,22.9,11
1,1,24,185,85,24.84,2.14,-1,1,1,202,542,0.12,winter,2019/1/15,15:00:00,22.1,11
1,1,24,185,85,24.84,2.14,-0.8,1,1,202,597,0.06,winter,2019/1/15,15:30:00,22.3,13
1,1,24,185,85,24.84,2.14,-1.1,1,1,202,541,0.1,winter,2019/1/15,16:00:00,22,12
1,1,24,185,85,24.84,2.14,-0.8,1,1,202,532,0.08,winter,2019/1/15,16:30:00,22.1,13
1,1,24,185,85,24.84,2.14,-1.3,1,1,202,515,0.08,winter,2019/1/15,17:00:00,21.8,12
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/15,17:30:00,21.6,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/16,8:40:00,21.6,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/16,9:00:00,21.6,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/16,9:30:00,21.6,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/16,10:00:00,21.6,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/16,10:30:00,21.6,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/16,11:00:00,21.6,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/16,11:30:00,21.6,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/16,12:00:00,21.6,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/16,14:10:00,21.6,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/16,14:30:00,21.6,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/16,15:00:00,21.6,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/16,15:30:00,21.6,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/16,16:00:00,21.6,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/16,16:30:00,21.6,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/16,17:00:00,21.6,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,522,0.07,winter,2019/1/16,17:30:00,21.6,13
1,1,24,185,85,24.84,2.14,0,0,1,202,437,0.04,winter,2019/1/17,8:40:00,20.5,13
1,1,24,185,85,24.84,2.14,0,0,1,202,655,0.02,winter,2019/1/17,9:00:00,22.2,14
1,1,24,185,85,24.84,2.14,0.5,0,1,202,880,0.01,winter,2019/1/17,9:30:00,23.9,13
1,1,24,185,85,24.84,2.14,0.5,0,1,202,978,0.01,winter,2019/1/17,10:00:00,24.9,12
1,1,24,185,85,24.84,2.14,0.5,0,1,202,928,0.01,winter,2019/1/17,10:30:00,25.5,12
1,1,24,185,85,24.84,2.14,0.5,0,1,202,977,0.01,winter,2019/1/17,11:00:00,26,12
1,1,24,185,85,24.84,2.14,0,0,1,202,934,0.03,winter,2019/1/17,11:30:00,26.3,12
1,1,24,185,85,24.84,2.14,0,0,1,202,1060,0.02,winter,2019/1/17,12:00:00,26.6,12
1,1,24,185,85,24.84,2.14,0,0,1,202,520,0.05,winter,2019/1/17,14:10:00,22.8,11
1,1,24,185,85,24.84,2.14,0,0,1,202,541,0.04,winter,2019/1/17,14:30:00,22.7,12
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,532,0.03,winter,2019/1/17,15:00:00,22.3,13
1,1,24,185,85,24.84,2.14,-1.5,1,-1,202,529,0.05,winter,2019/1/17,15:30:00,22,12
1,1,24,185,85,24.84,2.14,-2,1,-1,202,542,0.07,winter,2019/1/17,16:00:00,21.9,14
1,1,24,185,85,24.84,2.14,0.5,0,1,202,1021,0.03,winter,2019/1/17,16:30:00,25.3,12
1,1,24,185,85,24.84,2.14,0.5,0,1,202,1123,0,winter,2019/1/17,17:00:00,26.5,13
1,1,24,185,85,24.84,2.14,0.7,-1,1,202,1179,0.01,winter,2019/1/17,17:30:00,27.1,13
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,423,0.05,winter,2019/1/18,8:40:00,17.5,14
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,577,0.03,winter,2019/1/18,9:00:00,19.6,17
1,1,24,185,85,24.84,2.14,0,0,1,202,814,0,winter,2019/1/18,9:30:00,22.2,16
1,1,24,185,85,24.84,2.14,0,0,1,202,1213,0.02,winter,2019/1/18,10:00:00,23.6,16
1,1,24,185,85,24.84,2.14,0,0,1,202,1325,0.01,winter,2019/1/18,10:30:00,24.4,17
1,1,24,185,85,24.84,2.14,0,0,1,202,1199,0.03,winter,2019/1/18,11:00:00,25.1,16
1,1,24,185,85,24.84,2.14,0,0,1,202,1200,0.01,winter,2019/1/18,11:30:00,25.7,16
1,1,24,185,85,24.84,2.14,0,0,1,202,1112,0.01,winter,2019/1/18,12:00:00,25.9,15
1,1,24,185,85,24.84,2.14,0.5,0,1,202,858,0.02,winter,2019/1/18,14:10:00,25.9,13
1,1,24,185,85,24.84,2.14,0,0,1,202,620,0.04,winter,2019/1/18,14:30:00,23.4,13
1,1,24,185,85,24.84,2.14,-0.3,0,1,202,617,0.04,winter,2019/1/18,15:00:00,22.3,14
1,1,24,185,85,24.84,2.14,-0.8,1,1,202,683,0.05,winter,2019/1/18,15:30:00,22.9,14
1,1,24,185,85,24.84,2.14,-1,1,1,202,695,0.04,winter,2019/1/18,16:00:00,22.7,14
1,1,24,185,85,24.84,2.14,-1,1,1,202,619,0.03,winter,2019/1/18,16:30:00,22.1,14
1,1,24,185,85,24.84,2.14,-1,1,1,202,667,0.06,winter,2019/1/18,17:00:00,22.3,14
1,1,24,185,85,24.84,2.14,-1,1,1,202,650,0.03,winter,2019/1/18,17:30:00,22.1,14
1,1,24,185,85,24.84,2.14,-1,1,1,202,650,0.03,winter,2019/1/21,8:40:00,22.1,14
1,1,24,185,85,24.84,2.14,0.5,0,1,202,662,0.03,winter,2019/1/21,9:00:00,22.3,15
1,1,24,185,85,24.84,2.14,1,-1,1,202,839,0.03,winter,2019/1/21,9:30:00,24.4,14
1,1,24,185,85,24.84,2.14,0.5,0,1,202,859,0.02,winter,2019/1/21,10:00:00,26.2,12
1,1,24,185,85,24.84,2.14,0,0,1,202,909,0.02,winter,2019/1/21,10:30:00,27,12
1,1,24,185,85,24.84,2.14,0,0,1,202,922,0.02,winter,2019/1/21,11:00:00,27.6,11
1,1,24,185,85,24.84,2.14,0,0,1,202,964,0.01,winter,2019/1/21,11:30:00,27.3,12
1,1,24,185,85,24.84,2.14,0.5,0,1,202,948,0.02,winter,2019/1/21,12:00:00,27.6,12
1,1,24,185,85,24.84,2.14,1,-1,1,202,681,0.03,winter,2019/1/21,14:10:00,28,10
1,1,24,185,85,24.84,2.14,0,0,1,202,543,0.14,winter,2019/1/21,14:30:00,25.7,9
1,1,24,185,85,24.84,2.14,0,0,1,202,543,0.14,winter,2019/1/21,15:00:00,25.7,9
1,1,24,185,85,24.84,2.14,0,0,1,202,543,0.14,winter,2019/1/21,15:30:00,25.7,9
1,1,24,185,85,24.84,2.14,0,0,1,202,543,0.14,winter,2019/1/21,16:00:00,25.7,9
1,1,24,185,85,24.84,2.14,0,0,1,202,543,0.14,winter,2019/1/21,16:30:00,25.7,9
1,1,24,185,85,24.84,2.14,0,0,1,202,543,0.14,winter,2019/1/21,17:00:00,25.7,9
1,1,24,185,85,24.84,2.14,0,0,1,202,543,0.14,winter,2019/1/21,17:30:00,25.7,9
1,1,24,185,85,24.84,2.14,0,0,1,202,491,0.02,winter,2019/1/22,8:40:00,19.4,16
1,1,24,185,85,24.84,2.14,0,0,1,202,610,0.03,winter,2019/1/22,9:00:00,21.9,15
1,1,24,185,85,24.84,2.14,0,0,1,202,795,0.01,winter,2019/1/22,9:30:00,23.8,14
1,1,24,185,85,24.84,2.14,0,0,1,202,933,0.04,winter,2019/1/22,10:00:00,25,13
1,1,24,185,85,24.84,2.14,0,0,1,202,1052,0.02,winter,2019/1/22,10:30:00,25.4,14
1,1,24,185,85,24.84,2.14,0,0,1,202,967,0.01,winter,2019/1/22,11:00:00,26.2,13
1,1,24,185,85,24.84,2.14,0,0,1,202,1044,0.02,winter,2019/1/22,11:30:00,26.6,13
1,1,24,185,85,24.84,2.14,0,0,1,202,1030,0.01,winter,2019/1/22,12:00:00,26.9,14
1,1,24,185,85,24.84,2.14,0,0,1,202,1030,0.01,winter,2019/1/22,14:10:00,26.9,14
1,1,24,185,85,24.84,2.14,0,0,1,202,1030,0.01,winter,2019/1/22,14:30:00,26.9,14
1,1,24,185,85,24.84,2.14,0,0,1,202,1030,0.01,winter,2019/1/22,15:00:00,26.9,14
1,1,24,185,85,24.84,2.14,0,0,1,202,1030,0.01,winter,2019/1/22,15:30:00,26.9,14
1,1,24,185,85,24.84,2.14,0,0,1,202,1030,0.01,winter,2019/1/22,16:00:00,26.9,14
1,1,24,185,85,24.84,2.14,0,0,1,202,1030,0.01,winter,2019/1/22,16:30:00,26.9,14
1,1,24,185,85,24.84,2.14,0,0,1,202,1030,0.01,winter,2019/1/22,17:00:00,26.9,14
1,1,24,185,85,24.84,2.14,0,0,1,202,1030,0.01,winter,2019/1/22,17:30:00,26.9,14
1,1,24,185,85,24.84,2.14,0,0,1,202,466,0.02,winter,2019/1/23,8:40:00,22.4,14
1,1,24,185,85,24.84,2.14,0,0,1,202,598,0.01,winter,2019/1/23,9:00:00,23.4,14
1,1,24,185,85,24.84,2.14,0,0,1,202,1118,0,winter,2019/1/23,9:30:00,25.2,15
1,1,24,185,85,24.84,2.14,0,0,1,202,978,0.01,winter,2019/1/23,10:00:00,26,15
1,1,24,185,85,24.84,2.14,0.3,0,1,202,1027,0.02,winter,2019/1/23,10:30:00,26.3,15
1,1,24,185,85,24.84,2.14,0.3,0,1,202,1027,0.02,winter,2019/1/23,11:00:00,26.3,15
1,1,24,185,85,24.84,2.14,0.5,0,1,202,1109,0.02,winter,2019/1/23,11:30:00,27.1,15
1,1,24,185,85,24.84,2.14,0.5,0,1,202,1275,0.01,winter,2019/1/23,12:00:00,27.4,16
1,1,24,185,85,24.84,2.14,0,0,1,202,542,0.01,winter,2019/1/23,14:10:00,24.8,11
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,521,0.05,winter,2019/1/23,14:30:00,23.3,12
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,535,0.07,winter,2019/1/23,15:00:00,23.1,13
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,535,0.07,winter,2019/1/23,15:30:00,23.1,13
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,535,0.07,winter,2019/1/23,16:00:00,23.1,13
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,535,0.07,winter,2019/1/23,16:30:00,23.1,13
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,535,0.07,winter,2019/1/23,17:00:00,23.1,13
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,535,0.07,winter,2019/1/23,17:30:00,23.1,13
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,535,0.07,winter,2019/1/24,8:40:00,23.1,13
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,535,0.07,winter,2019/1/24,9:00:00,23.1,13
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,535,0.07,winter,2019/1/24,9:30:00,23.1,13
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,535,0.07,winter,2019/1/24,10:00:00,23.1,13
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,535,0.07,winter,2019/1/24,10:30:00,23.1,13
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,535,0.07,winter,2019/1/24,11:00:00,23.1,13
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,535,0.07,winter,2019/1/24,11:30:00,23.1,13
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,535,0.07,winter,2019/1/24,12:00:00,23.1,13
1,1,24,185,85,24.84,2.14,1.2,-1,-1,202,615,0.04,winter,2019/1/24,14:10:00,27,11
1,1,24,185,85,24.84,2.14,0,0,1,202,548,0.03,winter,2019/1/24,14:30:00,24.1,11
1,1,24,185,85,24.84,2.14,0,0,1,202,596,0.03,winter,2019/1/24,15:00:00,23.7,12
1,1,24,185,85,24.84,2.14,0,0,1,202,906,0.02,winter,2019/1/24,15:30:00,23.3,13
1,1,24,185,85,24.84,2.14,-0.5,0,1,202,646,0.01,winter,2019/1/24,16:00:00,23.1,13
1,1,24,185,85,24.84,2.14,-0.5,0,1,202,646,0.01,winter,2019/1/24,16:30:00,23.1,13
1,1,24,185,85,24.84,2.14,-0.5,1,1,202,617,0.03,winter,2019/1/24,17:00:00,22.8,13
1,1,24,185,85,24.84,2.14,-1,1,0,202,582,0.05,winter,2019/1/24,17:30:00,22.7,13
1,1,24,185,85,24.84,2.14,0,0,1,202,424,0.03,winter,2019/1/25,8:40:00,23.4,11
1,1,24,185,85,24.84,2.14,0,0,1,202,435,0.03,winter,2019/1/25,9:00:00,23.1,10
1,1,24,185,85,24.84,2.14,-1,1,0,202,449,0.07,winter,2019/1/25,9:30:00,22.4,11
1,1,24,185,85,24.84,2.14,-1,1,0,202,429,0.11,winter,2019/1/25,10:00:00,22.1,11
1,1,24,185,85,24.84,2.14,0,0,1,202,541,0.03,winter,2019/1/25,10:30:00,24.5,10
1,1,24,185,85,24.84,2.14,0,0,1,202,602,0.02,winter,2019/1/25,11:00:00,25.8,10
1,1,24,185,85,24.84,2.14,0.5,0,1,202,656,0.02,winter,2019/1/25,11:30:00,26.4,10
1,1,24,185,85,24.84,2.14,0,0,1,202,669,0.02,winter,2019/1/25,12:00:00,26.8,10
1,1,24,185,85,24.84,2.14,1.2,-1,0,202,1102,0.05,winter,2019/1/25,14:10:00,28.4,11
1,1,24,185,85,24.84,2.14,0,0,1,202,751,0.06,winter,2019/1/25,14:30:00,27,9
1,1,24,185,85,24.84,2.14,0,0,1,202,640,0.07,winter,2019/1/25,15:00:00,26.1,9
1,1,24,185,85,24.84,2.14,-0.3,0,1,202,622,0.04,winter,2019/1/25,15:30:00,25.4,8
1,1,24,185,85,24.84,2.14,-0.5,0,1,202,545,0.08,winter,2019/1/25,16:00:00,24.8,9
1,1,24,185,85,24.84,2.14,-0.5,0,1,202,578,0.05,winter,2019/1/25,16:30:00,24.9,9
1,1,24,185,85,24.84,2.14,-1,1,1,202,546,0.06,winter,2019/1/25,17:00:00,24.8,8
1,1,24,185,85,24.84,2.14,-1,1,1,202,593,0.1,winter,2019/1/25,17:30:00,24.9,10
2,0,24,167,48,17.21,1.62,1,-1,1,202,593,0.1,winter,2019/1/8,8:40:00,20.8,10
2,0,24,167,48,17.21,1.62,0,0,1,202,593,0.1,winter,2019/1/8,9:00:00,21.8,10
2,0,24,167,48,17.21,1.62,0,0,1,202,857,0.1,winter,2019/1/8,9:30:00,22.8,17
2,0,24,167,48,17.21,1.62,0,0,1,202,917,0.1,winter,2019/1/8,10:00:00,23.5,17
2,0,24,167,48,17.21,1.62,0.5,0,1,202,1029,0.1,winter,2019/1/8,10:30:00,23.7,18
2,0,24,167,48,17.21,1.62,0.4,0,1,202,1110,0.1,winter,2019/1/8,11:00:00,24.2,17
2,0,24,167,48,17.21,1.62,0.5,0,1,202,1206,0.1,winter,2019/1/8,11:30:00,24.4,17
2,0,24,167,48,17.21,1.62,0,0,1,202,1207,0.1,winter,2019/1/8,12:00:00,24.6,17
2,0,24,167,48,17.21,1.62,0,0,1,202,1207,0.1,winter,2019/1/8,14:10:00,24.6,17
2,0,24,167,48,17.21,1.62,0,0,1,202,1207,0.1,winter,2019/1/8,14:30:00,24.6,17
2,0,24,167,48,17.21,1.62,0,0,1,202,1207,0.1,winter,2019/1/8,15:00:00,24.6,17
2,0,24,167,48,17.21,1.62,-0.3,0,1,202,625,0.1,winter,2019/1/8,15:30:00,23.1,14
2,0,24,167,48,17.21,1.62,-1,1,1,202,612,0.1,winter,2019/1/8,16:00:00,23,14
2,0,24,167,48,17.21,1.62,-1,1,1,202,612,0.1,winter,2019/1/8,16:30:00,23,14
2,0,24,167,48,17.21,1.62,-1,1,1,202,612,0.1,winter,2019/1/8,17:00:00,23,14
2,0,24,167,48,17.21,1.62,-1,1,1,202,612,0.1,winter,2019/1/8,17:30:00,23,14
2,0,24,167,48,17.21,1.62,-0.2,0,1,202,612,0.1,winter,2019/1/9,8:40:00,19.8,14
2,0,24,167,48,17.21,1.62,0,0,1,202,612,0.11,winter,2019/1/9,9:00:00,20.6,14
2,0,24,167,48,17.21,1.62,0,0,1,202,612,0.11,winter,2019/1/9,9:30:00,22.2,14
2,0,24,167,48,17.21,1.62,0,0,1,202,612,0.08,winter,2019/1/9,10:00:00,23.6,14
2,0,24,167,48,17.21,1.62,0,0,1,202,612,0.07,winter,2019/1/9,10:30:00,24.3,14
2,0,24,167,48,17.21,1.62,0.2,0,1,202,612,0.09,winter,2019/1/9,11:00:00,25.2,14
2,0,24,167,48,17.21,1.62,0.6,0,1,202,612,0.05,winter,2019/1/9,11:30:00,25.7,14
2,0,24,167,48,17.21,1.62,1,0,1,202,612,0.01,winter,2019/1/9,12:00:00,26,14
2,0,24,167,48,17.21,1.62,0,0,1,202,612,0.01,winter,2019/1/9,14:10:00,23.8,14
2,0,24,167,48,17.21,1.62,0,0,1,202,612,0.06,winter,2019/1/9,14:30:00,23.6,14
2,0,24,167,48,17.21,1.62,-0.9,1,1,202,612,0.12,winter,2019/1/9,15:00:00,23.5,14
2,0,24,167,48,17.21,1.62,-1,1,-1,202,612,0.11,winter,2019/1/9,15:30:00,23.3,14
2,0,24,167,48,17.21,1.62,-1,1,-1,202,612,0,winter,2019/1/9,16:00:00,23.3,14
2,0,24,167,48,17.21,1.62,-1.1,1,-1,202,612,0.02,winter,2019/1/9,16:30:00,23.1,14
2,0,24,167,48,17.21,1.62,-1.9,1,-1,202,612,0.1,winter,2019/1/9,17:00:00,22.5,14
2,0,24,167,48,17.21,1.62,-2.3,1,-1,202,612,0.1,winter,2019/1/9,17:30:00,21.7,14
2,0,24,167,48,17.21,1.62,0.4,0,1,202,612,0.01,winter,2019/1/10,8:40:00,20.9,14
2,0,24,167,48,17.21,1.62,0,0,1,202,612,0.03,winter,2019/1/10,9:00:00,21.2,14
2,0,24,167,48,17.21,1.62,0,0,1,202,612,0.01,winter,2019/1/10,9:30:00,22.3,14
2,0,24,167,48,17.21,1.62,0,0,1,202,612,0.01,winter,2019/1/10,10:00:00,23.3,14
2,0,24,167,48,17.21,1.62,0,0,1,202,612,0.01,winter,2019/1/10,10:30:00,24.3,14
2,0,24,167,48,17.21,1.62,0,0,1,202,612,0.02,winter,2019/1/10,11:00:00,25.1,14
2,0,24,167,48,17.21,1.62,0.2,0,1,202,612,0.01,winter,2019/1/10,11:30:00,25.6,14
2,0,24,167,48,17.21,1.62,0.5,0,1,202,612,0.01,winter,2019/1/10,12:00:00,26,14
2,0,24,167,48,17.21,1.62,0,0,1,202,612,0.01,winter,2019/1/10,14:10:00,24.2,14
2,0,24,167,48,17.21,1.62,0,0,1,202,612,0.01,winter,2019/1/10,14:30:00,23.6,14
2,0,24,167,48,17.21,1.62,-0.1,0,1,202,612,0.01,winter,2019/1/10,15:00:00,22,14
